Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Memory Efficient Two-Pass 3D FFT Algorithm for Intel® Xeon PhiTM Coprocessor","Journal of Computer Science and Technology","","29","6","10.1007/s11390-014-1484-z","Yi-Qun LiuYan LiYun-Quan ZhangXian-Yi Zhang","2014","http://link.springer.com/article/10.1007/s11390-014-1484-z","Article"
"NoSQL data management systems","Programming and Computer Software","","40","6","10.1134/S0361768814060152","S. D. KuznetsovA. V. Poskonin","2014","http://link.springer.com/article/10.1134/S0361768814060152","Article"
"Social network technologies for semantic linking of information objects in scientific digital library","Programming and Computer Software","","40","6","10.1134/S0361768814060139","M. R. KogalovskyS. I. Parinov","2014","http://link.springer.com/article/10.1134/S0361768814060139","Article"
"An Intra-Server Interconnect Fabric for Heterogeneous Computing","Journal of Computer Science and Technology","","29","6","10.1007/s11390-014-1483-0","Zheng CaoXiao-Li LiuQiang LiXiao-Bing LiuZhan WangXue-Jun An","2014","http://link.springer.com/article/10.1007/s11390-014-1483-0","Article"
"Controlled execution with explicit model","Programming and Computer Software","","40","6","10.1134/S0361768814060127","V. B. BetelinV. A. GalatenkoK. A. Kostyukhin","2014","http://link.springer.com/article/10.1134/S0361768814060127","Article"
"Logical and set calculations in the framework of geometrical informatics paradigm","Programming and Computer Software","","40","6","10.1134/S0361768814060176","I. N. SkopinD. Yu. Tribis","2014","http://link.springer.com/article/10.1134/S0361768814060176","Article"
"Feature-Adaptive Rendering of Loop Subdivision Surfaces on Modern GPUs","Journal of Computer Science and Technology","","29","6","10.1007/s11390-014-1486-x","Yun-Cen HuangJie-Qing FengMatthias NießnerYuan-Min CuiBaoguang Yang","2014","http://link.springer.com/article/10.1007/s11390-014-1486-x","Article"
"On the efficiency of several VM provisioning strategies for workflows with multi-threaded tasks on clouds","Computing","","96","11","10.1007/s00607-014-0410-0","Marc E. FrincuStéphane GenaudJulien Gossa","2014","http://link.springer.com/article/10.1007/s00607-014-0410-0","Article"
"Complete Bipartite Anonymity for Location Privacy","Journal of Computer Science and Technology","","29","6","10.1007/s11390-014-1493-y","Kai DongTao GuXian-Ping TaoJian Lv","2014","http://link.springer.com/article/10.1007/s11390-014-1493-y","Article"
"Designing fault-tolerant SOA based on design diversity","Journal of Software Engineering Research and Development","","2","1","10.1186/s40411-014-0013-7","Amanda S NascimentoCecília MF RubiraRachel BurrowsFernando CastorPatrick HS Brito","2014","http://link.springer.com/article/10.1186/s40411-014-0013-7","Article"
"A low level component model easing performance portability of HPC applications","Computing","","96","12","10.1007/s00607-013-0368-3","Julien BigotZhengxiong HouChristian PérezVincent Pichon","2014","http://link.springer.com/article/10.1007/s00607-013-0368-3","Article"
"The PEPPHER composition tool: performance-aware composition for GPU-based systems","Computing","","96","12","10.1007/s00607-013-0371-8","Usman DastgeerLu LiChristoph Kessler","2014","http://link.springer.com/article/10.1007/s00607-013-0371-8","Article"
"Performance and energy impact of parallelization and vectorization techniques in modern microprocessors","Computing","","96","12","10.1007/s00607-013-0366-5","Juan M. CebriánLasse NatvigJan Christian Meyer","2014","http://link.springer.com/article/10.1007/s00607-013-0366-5","Article"
"Performance of CPU/GPU compiler directives on ISO/TTI kernels","Computing","","96","12","10.1007/s00607-013-0367-4","Sayan GhoshTerrence LiaoHenri CalandraBarbara M. Chapman","2014","http://link.springer.com/article/10.1007/s00607-013-0367-4","Article"
"Efficent and highly portable deterministic multithreading (DetLock)","Computing","","96","12","10.1007/s00607-013-0370-9","Hamid MushtaqZaid Al-ArsKoen Bertels","2014","http://link.springer.com/article/10.1007/s00607-013-0370-9","Article"
"A metrics suite for JUnit test code: a multiple case study on open source software","Journal of Software Engineering Research and Development","","2","1","10.1186/s40411-014-0014-6","Fadel ToureMourad BadriLuc Lamontagne","2014","http://link.springer.com/article/10.1186/s40411-014-0014-6","Article"
"Cooperative Computing Techniques for a Deeply Fused and Heterogeneous Many-Core Processor Architecture","Journal of Computer Science and Technology","","30","1","10.1007/s11390-015-1510-9","Fang ZhengHong-Liang LiHui LvFeng GuoXiao-Hong XuXiang-Hui Xie","2015","http://link.springer.com/article/10.1007/s11390-015-1510-9","Article"
"Survey of Large-Scale Data Management Systems for Big Data Applications","Journal of Computer Science and Technology","","30","1","10.1007/s11390-015-1511-8","Lengdong WuLiyan YuanJiahuai You","2015","http://link.springer.com/article/10.1007/s11390-015-1511-8","Article"
"A Survey of Phase Change Memory Systems","Journal of Computer Science and Technology","","30","1","10.1007/s11390-015-1509-2","Fei XiaDe-Jun JiangJin XiongNing-Hui Sun","2015","http://link.springer.com/article/10.1007/s11390-015-1509-2","Article"
"Adapting Memory Hierarchies for Emerging Datacenter Interconnects","Journal of Computer Science and Technology","","30","1","10.1007/s11390-015-1507-4","Tao JiangRui HouJian-Bo DongLin ChaiSally A. McKeeBin TianLi-Xin ZhangNing-Hui Sun","2015","http://link.springer.com/article/10.1007/s11390-015-1507-4","Article"
"CUDA-NP: Realizing Nested Thread-Level Parallelism in GPGPU Applications","Journal of Computer Science and Technology","","30","1","10.1007/s11390-015-1500-y","Yi YangChao LiHuiyang Zhou","2015","http://link.springer.com/article/10.1007/s11390-015-1500-y","Article"
"Configurable toolset for static verification of operating systems kernel modules","Programming and Computer Software","","41","1","10.1134/S0361768815010065","I. S. ZakharovM. U. MandrykinV. S. MutilinE. M. NovikovA. K. PetrenkoA. V. Khoroshilov","2015","http://link.springer.com/article/10.1134/S0361768815010065","Article"
"Multigrid effectiveness on modern computing architectures","Programming and Computer Software","","41","1","10.1134/S0361768815010077","V. T. ZhukovM. M. KrasnovN. D. NovikovaO. B. Feodoritova","2015","http://link.springer.com/article/10.1134/S0361768815010077","Article"
"Context-based counselor agent for software development ecosystem","Computing","","97","1","10.1007/s00607-013-0352-y","Tetsuo ShinozakiYukiko YamamotoSetsuo Tsuruta","2015","http://link.springer.com/article/10.1007/s00607-013-0352-y","Article"
"Exploring Heterogeneous NoC Design Space in Heterogeneous GPU-CPU Architectures","Journal of Computer Science and Technology","","30","1","10.1007/s11390-015-1505-6","Juan FangZhen-Yu LengSi-Tong LiuZhi-Cheng YaoXiu-Feng Sui","2015","http://link.springer.com/article/10.1007/s11390-015-1505-6","Article"
"System-Enforced Deterministic Streaming for Efficient Pipeline Parallelism","Journal of Computer Science and Technology","","30","1","10.1007/s11390-015-1504-7","Yu ZhangZhao-Peng LiHui-Fang Cao","2015","http://link.springer.com/article/10.1007/s11390-015-1504-7","Article"
"An Efficient and Flexible Deterministic Framework for Multithreaded Programs","Journal of Computer Science and Technology","","30","1","10.1007/s11390-015-1503-8","Kai LuXu ZhouXiao-Ping WangTom BerganChen Chen","2015","http://link.springer.com/article/10.1007/s11390-015-1503-8","Article"
"Preface","Journal of Computer Science and Technology","","30","1","10.1007/s11390-015-1499-0","Wen-Guang Chen","2015","http://link.springer.com/article/10.1007/s11390-015-1499-0","Article"
"Improving the Performance and Energy Efficiency of Phase Change Memory Systems","Journal of Computer Science and Technology","","30","1","10.1007/s11390-015-1508-3","Qi WangJia-Rui LiDong-Hui Wang","2015","http://link.springer.com/article/10.1007/s11390-015-1508-3","Article"
"Applying text mining methods for data loss prevention","Programming and Computer Software","","41","1","10.1134/S0361768815010041","I. V. MashechkinM. I. PetrovskiyD. S. PopovD. V. Tsarev","2015","http://link.springer.com/article/10.1134/S0361768815010041","Article"
"Service-requester-centered service selection and ranking model for digital transportation ecosystems","Computing","","97","1","10.1007/s00607-013-0347-8","Hai DongFarookh Khadeer Hussain","2015","http://link.springer.com/article/10.1007/s00607-013-0347-8","Article"
"Introducing uncertainty in complex event processing: model, implementation, and validation","Computing","","97","2","10.1007/s00607-014-0404-y","Gianpaolo CugolaAlessandro MargaraMatteo MatteucciGiordano Tamburrelli","2015","http://link.springer.com/article/10.1007/s00607-014-0404-y","Article"
"Interactive synthesis of self-organizing tree models on the GPU","Computing","","97","2","10.1007/s00607-014-0424-7","Štefan KohekDamjan Strnad","2015","http://link.springer.com/article/10.1007/s00607-014-0424-7","Article"
"SRAM-Based FPGA Systems for Safety-Critical Applications: A Survey on Design Standards and Proposed Methodologies","Journal of Computer Science and Technology","","30","2","10.1007/s11390-015-1530-5","Cinzia BernardeschiLuca CassanoAndrea Domenici","2015","http://link.springer.com/article/10.1007/s11390-015-1530-5","Article"
"High Performance Interconnect Network for Tianhe System","Journal of Computer Science and Technology","","30","2","10.1007/s11390-015-1520-7","Xiang-Ke LiaoZheng-Bin PangKe-Fei WangYu-Tong LuMin XieJun XiaDe-Zun DongGuang Suo","2015","http://link.springer.com/article/10.1007/s11390-015-1520-7","Article"
"Fatman: Building Reliable Archival Storage Based on Low-Cost Volunteer Resources","Journal of Computer Science and Technology","","30","2","10.1007/s11390-015-1521-6","An QinDian-Ming HuJun LiuWen-Jun YangDai Tan","2015","http://link.springer.com/article/10.1007/s11390-015-1521-6","Article"
"Accelerating Iterative Big Data Computing Through MPI","Journal of Computer Science and Technology","","30","2","10.1007/s11390-015-1522-5","Fan LiangXiaoyi Lu","2015","http://link.springer.com/article/10.1007/s11390-015-1522-5","Article"
"Reasonability of MC/DC for safety-relevant software implemented in programming languages with short-circuit evaluation","Computing","","97","3","10.1007/s00607-014-0418-5","Susanne KandlSandeep Chandrashekar","2015","http://link.springer.com/article/10.1007/s00607-014-0418-5","Article"
"RGB-D Hand-Held Object Recognition Based on Heterogeneous Feature Fusion","Journal of Computer Science and Technology","","30","2","10.1007/s11390-015-1527-0","Xiong LvShu-Qiang JiangLuis HerranzShuang Wang","2015","http://link.springer.com/article/10.1007/s11390-015-1527-0","Article"
"Simulation of a quantum algorithm for phase estimation","Programming and Computer Software","","41","2","10.1134/S0361768815020061","A. N. Prokopenya","2015","http://link.springer.com/article/10.1134/S0361768815020061","Article"
"A New ETL Approach Based on Data Virtualization","Journal of Computer Science and Technology","","30","2","10.1007/s11390-015-1524-3","Shu-Sheng GuoZi-Mu YuanAo-Bing SunQiang Yue","2015","http://link.springer.com/article/10.1007/s11390-015-1524-3","Article"
"Light-weight Synchronous Java (SJL): An approach for programming deterministic reactive systems with Java","Computing","","97","3","10.1007/s00607-014-0416-7","Christian MotikaReinhard von Hanxleden","2015","http://link.springer.com/article/10.1007/s00607-014-0416-7","Article"
"Invertible Darboux transformations of type I","Programming and Computer Software","","41","2","10.1134/S0361768815020085","E. S. Shemyakova","2015","http://link.springer.com/article/10.1134/S0361768815020085","Article"
"Differential equation systems with selected part of the unknowns","Programming and Computer Software","","41","2","10.1134/S036176881502005X","A. A. Panferov","2015","http://link.springer.com/article/10.1134/S036176881502005X","Article"
"Influenza surveillance and forecast with smartphone sensors","Computing","","97","3","10.1007/s00607-014-0415-8","Sang Hoon LeeYunmook NahLynn Choi","2015","http://link.springer.com/article/10.1007/s00607-014-0415-8","Article"
"Register Clustering Methodology for Low Power Clock Tree Synthesis","Journal of Computer Science and Technology","","30","2","10.1007/s11390-015-1531-4","Chao DengYi-Ci CaiQiang Zhou","2015","http://link.springer.com/article/10.1007/s11390-015-1531-4","Article"
"An overview of the commercial cloud monitoring tools: research dimensions, design issues, and state-of-the-art","Computing","","97","4","10.1007/s00607-014-0398-5","Khalid AlhamazaniRajiv RanjanKaran MitraFethi RabhiPrem Prakash JayaramanSamee Ullah KhanAdnene GuabtniVasudha Bhatnagar","2015","http://link.springer.com/article/10.1007/s00607-014-0398-5","Article"
"ACS: an effective admission control scheme with deadlock resolutions for workflow scheduling in clouds","Computing","","97","4","10.1007/s00607-014-0409-6","Yang WangMenglan HuKenneth B. Kent","2015","http://link.springer.com/article/10.1007/s00607-014-0409-6","Article"
